Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0403,P0028,Fashion,241.55,2023-05-22
C0449,P0029,Fashion,389.65,2023-05-22
C0155,P0030,Sports,986.94,2023-05-22
C0384,P0031,Home,587.34,2023-05-23
C0013,P0032,Home,567.91,2023-05-23
C0412,P0033,Toys,804.8,2023-05-23
C0061,P0034,Electronics,558.03,2023-05-23
C0413,P0035,Fashion,278.33,2023-05-23
C0177,P0036,Sports,252.8,2023-05-23
C0309,P0037,Fashion,655.87,2023-05-23
C0273,P0038,Electronics,785.53,2023-05-23
C0082,P0039,Electronics,21.79,2023-05-23
C0147,P0040,Electronics,192.08,2023-05-23
C0397,P0041,Books,853.96,2023-05-23
C0332,P0042,Books,230.54,2023-05-23
C0304,P0043,Fashion,852.31,2023-05-23
C0131,P0044,Fashion,215.16,2023-05-23
C0035,P0045,Toys,854.94,2023-05-23
C0090,P0046,Electronics,868.64,2023-05-24
C0278,P0047,Fashion,693.57,2023-05-24
C0087,P0048,Books,963.03,2023-05-24
C0359,P0049,Home,477.49,2023-05-24
C0441,P0050,Electronics,695.77,2023-05-24
C0369,P0001,Toys,466.8,2023-05-24
C0442,P0002,Home,982.3,2023-05-24
C0096,P0003,Electronics,471.49,2023-05-24
C0424,P0004,Books,114.74,2023-05-24
C0171,P0005,Home,551.66,2023-05-24
C0304,P0006,Books,651.78,2023-05-24
C0012,P0007,Electronics,690.69,2023-05-24
C0483,P0008,Fashion,270.69,2023-05-24
C0058,P0009,Toys,32.12,2023-05-24
C0400,P0010,Electronics,851.4,2023-05-24
C0242,P0011,Books,846.35,2023-05-25
C0126,P0012,Electronics,885.83,2023-05-25
C0319,P0013,Home,525.53,2023-05-25
C0450,P0014,Electronics,918.42,2023-05-25
C0283,P0015,Fashion,830.38,2023-05-25
C0085,P0016,Books,48.82,2023-05-25
C0093,P0017,Toys,507.72,2023-05-25
C0308,P0018,Fashion,897.36,2023-05-25
C0203,P0019,Fashion,666.75,2023-05-25
C0347,P0020,Books,752.5,2023-05-25
C0259,P0021,Toys,464.04,2023-05-25
C0139,P0022,Electronics,733.28,2023-05-25
C0392,P0023,Home,74.83,2023-05-25
C0422,P0024,Home,698.84,2023-05-25
C0225,P0025,Toys,256.78,2023-05-25
C0290,P0026,Home,518.06,2023-05-26
C0388,P0027,Books,704.01,2023-05-26
C0161,P0028,Home,793.34,2023-05-26
C0491,P0029,Electronics,128.35,2023-05-26
C0349,P0030,Sports,434.67,2023-05-26
C0089,P0031,Toys,168.8,2023-05-26
C0187,P0032,Home,42.41,2023-05-26
C0096,P0033,Books,264.82,2023-05-26
C0202,P0034,Sports,969.25,2023-05-26
C0341,P0035,Home,395.29,2023-05-26
C0432,P0036,Toys,966.74,2023-05-26
C0065,P0037,Electronics,484.88,2023-05-26
C0052,P0038,Fashion,185.18,2023-05-26
C0271,P0039,Electronics,306.21,2023-05-26
C0018,P0040,Fashion,202.89,2023-05-26
C0032,P0041,Fashion,631.91,2023-05-27
C0264,P0042,Fashion,363.68,2023-05-27
C0099,P0043,Toys,258.38,2023-05-27
C0497,P0044,Home,265.38,2023-05-27
C0327,P0045,Toys,134.87,2023-05-27
C0049,P0046,Books,246.73,2023-05-27
C0487,P0047,Sports,272.48,2023-05-27
C0030,P0048,Toys,550.79,2023-05-27
C0327,P0049,Home,229.99,2023-05-27
C0388,P0050,Electronics,409.14,2023-05-27
C0044,P0001,Fashion,599.02,2023-05-27
C0430,P0002,Fashion,808.58,2023-05-27
C0249,P0003,Home,876.45,2023-05-27
C0416,P0004,Toys,738.57,2023-05-27
C0060,P0005,Sports,295.02,2023-05-27
C0270,P0006,Sports,75.88,2023-05-28
C0019,P0007,Fashion,435.82,2023-05-28
C0369,P0008,Books,569.77,2023-05-28
C0208,P0009,Electronics,432.7,2023-05-28
C0340,P0010,Toys,390.96,2023-05-28
C0415,P0011,Home,600.62,2023-05-28
C0093,P0012,Electronics,844.82,2023-05-28
C0381,P0013,Sports,896.62,2023-05-28
C0396,P0014,Books,455.12,2023-05-28
C0078,P0015,Books,219.21,2023-05-28
C0249,P0016,Toys,736.69,2023-05-28
C0429,P0017,Books,892.82,2023-05-28
C0181,P0018,Fashion,279.12,2023-05-28
C0432,P0019,Books,794.67,2023-05-28
C0316,P0020,Fashion,704.74,2023-05-28
C0132,P0021,Home,933.34,2023-05-29
C0325,P0022,Home,727.69,2023-05-29
C0062,P0023,Electronics,269.49,2023-05-29
C0459,P0024,Fashion,246.0,2023-05-29
C0101,P0025,Books,800.63,2023-05-29
C0079,P0026,Electronics,277.77,2023-05-29
C0109,P0027,Toys,468.65,2023-05-29
C0309,P0028,Fashion,637.88,2023-05-29
C0177,P0029,Sports,27.16,2023-05-29
C0029,P0030,Electronics,552.98,2023-05-29
C0159,P0031,Toys,882.06,2023-05-29
C0077,P0032,Books,254.88,2023-05-29
C0036,P0033,Sports,138.28,2023-05-29
C0425,P0034,Toys,353.68,2023-05-29
C0265,P0035,Electronics,666.09,2023-05-29
C0319,P0036,Sports,838.92,2023-05-30
C0500,P0037,Home,563.93,2023-05-30
C0267,P0038,Toys,304.0,2023-05-30
C0311,P0039,Books,44.43,2023-05-30
C0413,P0040,Electronics,840.48,2023-05-30
C0291,P0041,Electronics,302.6,2023-05-30
C0187,P0042,Home,557.93,2023-05-30
C0018,P0043,Books,847.95,2023-05-30
C0192,P0044,Electronics,556.4,2023-05-30
C0482,P0045,Fashion,252.81,2023-05-30
C0383,P0046,Books,823.47,2023-05-30
C0003,P0047,Books,531.24,2023-05-30
C0148,P0048,Fashion,663.63,2023-05-30
C0335,P0049,Sports,571.2,2023-05-30
C0174,P0050,Electronics,577.84,2023-05-30
C0303,P0001,Electronics,885.43,2023-05-31
C0486,P0002,Books,607.9,2023-05-31
C0099,P0003,Books,731.86,2023-05-31
C0110,P0004,Home,421.01,2023-05-31
C0337,P0005,Toys,719.12,2023-05-31
C0083,P0006,Books,343.5,2023-05-31
C0199,P0007,Sports,874.13,2023-05-31
C0331,P0008,Sports,235.38,2023-05-31
C0128,P0009,Electronics,570.67,2023-05-31
C0225,P0010,Books,792.7,2023-05-31
C0219,P0011,Sports,991.24,2023-05-31
C0307,P0012,Fashion,875.97,2023-05-31
C0234,P0013,Toys,365.81,2023-05-31
C0422,P0014,Home,930.78,2023-05-31
C0205,P0015,Electronics,125.5,2023-05-31
C0318,P0016,Sports,441.13,2023-06-01
C0299,P0017,Toys,275.61,2023-06-01
C0071,P0018,Toys,598.24,2023-06-01
C0375,P0019,Books,735.95,2023-06-01
C0064,P0020,Fashion,998.02,2023-06-01
C0173,P0021,Electronics,38.54,2023-06-01
C0101,P0022,Toys,844.93,2023-06-01
C0200,P0023,Toys,82.31,2023-06-01
C0299,P0024,Fashion,133.46,2023-06-01
C0301,P0025,Fashion,876.73,2023-06-01
C0469,P0026,Fashion,680.65,2023-06-01
C0194,P0027,Home,509.56,2023-06-01
C0397,P0028,Home,960.18,2023-06-01
C0337,P0029,Fashion,807.01,2023-06-01
C0102,P0030,Home,151.89,2023-06-01
C0062,P0031,Home,133.74,2023-06-02
C0215,P0032,Toys,408.21,2023-06-02
C0171,P0033,Fashion,83.72,2023-06-02
C0378,P0034,Toys,933.04,2023-06-02
C0376,P0035,Fashion,741.57,2023-06-02
C0223,P0036,Electronics,889.57,2023-06-02
C0135,P0037,Fashion,262.52,2023-06-02
C0130,P0038,Fashion,859.87,2023-06-02
C0395,P0039,Books,916.49,2023-06-02
C0381,P0040,Books,863.81,2023-06-02
C0297,P0041,Home,29.88,2023-06-02
C0295,P0042,Fashion,705.8,2023-06-02
C0470,P0043,Books,788.11,2023-06-02
C0106,P0044,Electronics,323.13,2023-06-02
C0439,P0045,Books,175.83,2023-06-02
C0140,P0046,Books,744.3,2023-06-03
C0159,P0047,Electronics,408.76,2023-06-03
C0286,P0048,Sports,998.18,2023-06-03
C0206,P0049,Toys,268.74,2023-06-03
C0322,P0050,Home,437.11,2023-06-03
C0395,P0001,Home,30.83,2023-06-03
C0048,P0002,Fashion,755.67,2023-06-03
C0382,P0003,Toys,608.66,2023-06-03
C0193,P0004,Fashion,839.7,2023-06-03
C0145,P0005,Toys,382.72,2023-06-03
C0381,P0006,Sports,409.97,2023-06-03
C0095,P0007,Fashion,83.32,2023-06-03
C0084,P0008,Home,56.45,2023-06-03
C0432,P0009,Books,386.53,2023-06-03
C0207,P0010,Electronics,953.1,2023-06-03
C0483,P0011,Books,894.66,2023-06-04
C0195,P0012,Home,949.72,2023-06-04
C0209,P0013,Books,75.8,2023-06-04
C0193,P0014,Sports,279.3,2023-06-04
C0250,P0015,Toys,880.72,2023-06-04
C0323,P0016,Books,941.22,2023-06-04
C0149,P0017,Toys,273.38,2023-06-04
C0360,P0018,Home,55.87,2023-06-04
C0102,P0019,Toys,22.42,2023-06-04
C0366,P0020,Fashion,487.0,2023-06-04
C0189,P0021,Toys,904.69,2023-06-04
C0197,P0022,Fashion,690.11,2023-06-04
C0374,P0023,Electronics,370.79,2023-06-04
C0079,P0024,Books,642.81,2023-06-04
C0022,P0025,Toys,195.29,2023-06-04
C0114,P0026,Electronics,365.89,2023-06-05
C0248,P0027,Fashion,31.84,2023-06-05
C0139,P0028,Toys,436.7,2023-06-05
C0428,P0029,Electronics,184.7,2023-06-05
C0248,P0030,Fashion,50.67,2023-06-05
C0181,P0031,Electronics,705.07,2023-06-05
C0033,P0032,Books,696.58,2023-06-05
C0299,P0033,Home,914.57,2023-06-05
C0129,P0034,Books,784.88,2023-06-05
C0020,P0035,Sports,576.89,2023-06-05
C0309,P0036,Fashion,739.16,2023-06-05
C0348,P0037,Electronics,812.95,2023-06-05
C0321,P0038,Books,162.25,2023-06-05
C0435,P0039,Electronics,425.79,2023-06-05
C0289,P0040,Electronics,969.96,2023-06-05
C0068,P0041,Electronics,659.02,2023-06-06
C0019,P0042,Books,495.72,2023-06-06
C0270,P0043,Fashion,584.07,2023-06-06
C0103,P0044,Books,473.54,2023-06-06
C0447,P0045,Toys,297.42,2023-06-06
C0428,P0046,Books,904.26,2023-06-06
C0184,P0047,Fashion,659.45,2023-06-06
C0256,P0048,Fashion,45.23,2023-06-06
C0284,P0049,Sports,259.61,2023-06-06
C0242,P0050,Home,930.17,2023-06-06
C0270,P0001,Books,165.47,2023-06-06
C0107,P0002,Electronics,374.92,2023-06-06
C0496,P0003,Electronics,565.42,2023-06-06
C0039,P0004,Toys,399.12,2023-06-06
C0375,P0005,Fashion,991.41,2023-06-06
C0362,P0006,Electronics,14.76,2023-06-07
C0071,P0007,Electronics,509.08,2023-06-07
C0496,P0008,Home,420.19,2023-06-07
C0248,P0009,Fashion,417.41,2023-06-07
C0449,P0010,Sports,735.1,2023-06-07
C0065,P0011,Books,719.2,2023-06-07
C0164,P0012,Electronics,889.13,2023-06-07
C0030,P0013,Fashion,508.53,2023-06-07
C0432,P0014,Books,451.54,2023-06-07
C0243,P0015,Home,17.05,2023-06-07
C0453,P0016,Home,831.48,2023-06-07
C0379,P0017,Sports,718.8,2023-06-07
C0090,P0018,Toys,528.03,2023-06-07
C0492,P0019,Toys,407.27,2023-06-07
C0174,P0020,Electronics,674.73,2023-06-07
C0374,P0021,Toys,727.19,2023-06-08
C0447,P0022,Home,709.73,2023-06-08
C0222,P0023,Toys,837.81,2023-06-08
C0377,P0024,Sports,136.0,2023-06-08
C0466,P0025,Electronics,770.22,2023-06-08
C0054,P0026,Books,868.93,2023-06-08
C0285,P0027,Toys,461.47,2023-06-08
C0019,P0028,Toys,857.9,2023-06-08
C0082,P0029,Toys,115.18,2023-06-08
C0291,P0030,Fashion,33.98,2023-06-08
C0329,P0031,Fashion,137.78,2023-06-08
C0286,P0032,Sports,94.08,2023-06-08
C0010,P0033,Sports,586.78,2023-06-08
C0036,P0034,Sports,319.68,2023-06-08
C0068,P0035,Sports,138.73,2023-06-08
C0222,P0036,Fashion,428.13,2023-06-09
C0032,P0037,Toys,523.81,2023-06-09
C0253,P0038,Electronics,994.39,2023-06-09
C0392,P0039,Fashion,463.03,2023-06-09
C0098,P0040,Home,552.34,2023-06-09
C0222,P0041,Books,574.52,2023-06-09
C0199,P0042,Fashion,363.84,2023-06-09
C0425,P0043,Electronics,157.98,2023-06-09
C0056,P0044,Fashion,584.38,2023-06-09
C0176,P0045,Electronics,755.63,2023-06-09
C0480,P0046,Home,688.66,2023-06-09
C0297,P0047,Fashion,918.44,2023-06-09
C0076,P0048,Home,199.86,2023-06-09
C0362,P0049,Home,400.02,2023-06-09
C0114,P0050,Sports,146.41,2023-06-09
C0478,P0001,Home,983.17,2023-06-10
C0386,P0002,Fashion,539.59,2023-06-10
C0496,P0003,Electronics,21.17,2023-06-10
C0233,P0004,Electronics,138.29,2023-06-10
C0388,P0005,Electronics,225.35,2023-06-10
C0027,P0006,Toys,543.37,2023-06-10
C0109,P0007,Fashion,312.91,2023-06-10
C0331,P0008,Fashion,94.09,2023-06-10
C0065,P0009,Electronics,842.81,2023-06-10
C0398,P0010,Home,114.12,2023-06-10
C0092,P0011,Sports,244.6,2023-06-10
C0006,P0012,Books,185.45,2023-06-10
C0346,P0013,Electronics,615.45,2023-06-10
C0422,P0014,Fashion,410.63,2023-06-10
C0028,P0015,Books,870.12,2023-06-10
C0029,P0016,Fashion,468.86,2023-06-11
C0393,P0017,Fashion,753.85,2023-06-11
C0165,P0018,Fashion,842.5,2023-06-11
C0228,P0019,Home,247.89,2023-06-11
C0492,P0020,Books,669.19,2023-06-11
C0070,P0021,Books,560.2,2023-06-11
C0276,P0022,Fashion,547.23,2023-06-11
C0217,P0023,Sports,665.38,2023-06-11
C0371,P0024,Books,785.13,2023-06-11
C0325,P0025,Home,236.79,2023-06-11
C0256,P0026,Sports,245.19,2023-06-11
C0355,P0027,Sports,58.15,2023-06-11
C0190,P0028,Books,710.95,2023-06-11
C0475,P0029,Books,69.12,2023-06-11
C0052,P0030,Fashion,370.07,2023-06-11
C0211,P0031,Fashion,205.21,2023-06-12
C0179,P0032,Electronics,174.6,2023-06-12
C0118,P0033,Books,201.13,2023-06-12
C0060,P0034,Books,486.12,2023-06-12
C0001,P0035,Electronics,989.83,2023-06-12
C0303,P0036,Electronics,719.61,2023-06-12
C0014,P0037,Sports,381.33,2023-06-12
C0343,P0038,Sports,827.59,2023-06-12
C0324,P0039,Books,222.4,2023-06-12
C0057,P0040,Sports,68.05,2023-06-12
C0456,P0041,Books,799.3,2023-06-12
C0435,P0042,Home,316.71,2023-06-12
C0389,P0043,Toys,274.62,2023-06-12
C0166,P0044,Books,546.47,2023-06-12
C0173,P0045,Toys,729.49,2023-06-12
C0041,P0046,Electronics,181.94,2023-06-13
C0265,P0047,Sports,459.73,2023-06-13
C0176,P0048,Fashion,326.26,2023-06-13
C0090,P0049,Electronics,60.22,2023-06-13
C0368,P0050,Toys,738.91,2023-06-13
C0410,P0001,Fashion,416.72,2023-06-13
C0167,P0002,Books,851.68,2023-06-13
C0271,P0003,Electronics,749.11,2023-06-13
C0322,P0004,Sports,284.25,2023-06-13
C0174,P0005,Books,41.04,2023-06-13
C0431,P0006,Home,428.91,2023-06-13
C0258,P0007,Home,733.52,2023-06-13
C0122,P0008,Electronics,485.42,2023-06-13
C0272,P0009,Toys,604.77,2023-06-13
C0264,P0010,Fashion,157.32,2023-06-13
C0384,P0011,Toys,579.07,2023-06-14
C0432,P0012,Sports,415.43,2023-06-14
C0189,P0013,Electronics,698.74,2023-06-14
C0061,P0014,Home,265.11,2023-06-14
C0379,P0015,Toys,657.23,2023-06-14
C0209,P0016,Home,920.46,2023-06-14
C0432,P0017,Home,802.81,2023-06-14
C0266,P0018,Fashion,321.53,2023-06-14
C0353,P0019,Fashion,965.33,2023-06-14
C0351,P0020,Fashion,264.81,2023-06-14
C0106,P0021,Electronics,820.92,2023-06-14
C0274,P0022,Home,501.58,2023-06-14
C0333,P0023,Fashion,286.16,2023-06-14
C0412,P0024,Sports,386.83,2023-06-14
C0099,P0025,Fashion,415.54,2023-06-14
C0141,P0026,Fashion,495.51,2023-06-15
C0263,P0027,Sports,318.53,2023-06-15
C0138,P0028,Toys,476.4,2023-06-15
C0046,P0029,Toys,475.85,2023-06-15
C0489,P0030,Toys,221.35,2023-06-15
C0071,P0031,Toys,697.99,2023-06-15
C0403,P0032,Books,796.12,2023-06-15
C0326,P0033,Toys,918.43,2023-06-15
C0111,P0034,Sports,206.54,2023-06-15
C0081,P0035,Home,576.23,2023-06-15
C0089,P0036,Toys,80.23,2023-06-15
C0365,P0037,Books,356.77,2023-06-15
C0435,P0038,Fashion,430.89,2023-06-15
C0265,P0039,Toys,36.33,2023-06-15
C0067,P0040,Electronics,420.47,2023-06-15
C0247,P0041,Toys,573.34,2023-06-16
C0048,P0042,Fashion,784.37,2023-06-16
C0425,P0043,Sports,709.41,2023-06-16
C0166,P0044,Fashion,860.86,2023-06-16
C0182,P0045,Sports,278.2,2023-06-16
C0433,P0046,Fashion,754.77,2023-06-16
C0338,P0047,Home,368.67,2023-06-16
C0007,P0048,Toys,898.71,2023-06-16
C0072,P0049,Fashion,497.98,2023-06-16
C0124,P0050,Toys,932.9,2023-06-16
C0372,P0001,Fashion,579.6,2023-06-16
C0286,P0002,Sports,732.12,2023-06-16
C0467,P0003,Home,348.33,2023-06-16
C0491,P0004,Home,569.68,2023-06-16
C0059,P0005,Sports,393.86,2023-06-16
C0228,P0006,Books,18.1,2023-06-17
C0327,P0007,Home,572.07,2023-06-17
C0288,P0008,Books,266.92,2023-06-17
C0283,P0009,Toys,832.16,2023-06-17
C0477,P0010,Home,975.64,2023-06-17
C0149,P0011,Toys,198.8,2023-06-17
C0135,P0012,Fashion,688.63,2023-06-17
C0234,P0013,Sports,266.66,2023-06-17
C0085,P0014,Electronics,938.7,2023-06-17
C0064,P0015,Sports,126.87,2023-06-17
C0137,P0016,Home,639.72,2023-06-17
C0159,P0017,Electronics,494.55,2023-06-17
C0259,P0018,Fashion,407.8,2023-06-17
C0268,P0019,Books,531.9,2023-06-17
C0060,P0020,Electronics,842.76,2023-06-17
C0439,P0021,Electronics,970.31,2023-06-18
C0485,P0022,Books,658.15,2023-06-18
C0472,P0023,Sports,979.57,2023-06-18
C0382,P0024,Books,354.12,2023-06-18
C0333,P0025,Fashion,549.34,2023-06-18
C0111,P0026,Home,995.92,2023-06-18
C0410,P0027,Sports,312.55,2023-06-18
C0294,P0028,Electronics,726.88,2023-06-18
C0285,P0029,Sports,867.29,2023-06-18
C0141,P0030,Books,577.45,2023-06-18
C0200,P0031,Home,141.1,2023-06-18
C0096,P0032,Books,570.09,2023-06-18
C0087,P0033,Electronics,956.83,2023-06-18
C0103,P0034,Electronics,602.26,2023-06-18
C0444,P0035,Books,794.26,2023-06-18
C0262,P0036,Toys,823.05,2023-06-19
C0164,P0037,Fashion,140.55,2023-06-19
C0168,P0038,Sports,678.75,2023-06-19
C0343,P0039,Books,177.06,2023-06-19
C0161,P0040,Home,837.38,2023-06-19
C0050,P0041,Electronics,66.43,2023-06-19
C0141,P0042,Books,499.66,2023-06-19
C0265,P0043,Books,389.13,2023-06-19
C0302,P0044,Books,150.32,2023-06-19
C0026,P0045,Fashion,92.39,2023-06-19
C0165,P0046,Electronics,276.34,2023-06-19
C0299,P0047,Books,432.13,2023-06-19
C0028,P0048,Books,742.4,2023-06-19
C0341,P0049,Toys,983.33,2023-06-19
C0112,P0050,Fashion,185.34,2023-06-19
C0389,P0001,Home,887.5,2023-06-20
C0281,P0002,Toys,973.65,2023-06-20
C0402,P0003,Books,256.69,2023-06-20
C0145,P0004,Books,397.05,2023-06-20
C0432,P0005,Home,617.62,2023-06-20
C0107,P0006,Books,992.29,2023-06-20
C0311,P0007,Electronics,835.11,2023-06-20
C0014,P0008,Fashion,753.74,2023-06-20
C0055,P0009,Sports,441.23,2023-06-20
C0404,P0010,Sports,663.62,2023-06-20
C0434,P0011,Fashion,802.13,2023-06-20
C0472,P0012,Fashion,899.63,2023-06-20
C0396,P0013,Books,959.17,2023-06-20
C0374,P0014,Books,528.75,2023-06-20
C0109,P0015,Toys,643.38,2023-06-20
C0023,P0016,Fashion,676.82,2023-06-21
C0321,P0017,Toys,425.28,2023-06-21
C0040,P0018,Toys,61.65,2023-06-21
C0051,P0019,Electronics,485.06,2023-06-21
C0359,P0020,Electronics,774.61,2023-06-21
C0376,P0021,Home,858.71,2023-06-21
C0432,P0022,Toys,845.97,2023-06-21
C0143,P0023,Sports,143.04,2023-06-21
C0019,P0024,Fashion,47.37,2023-06-21
C0475,P0025,Toys,54.29,2023-06-21
C0364,P0026,Sports,531.05,2023-06-21
C0483,P0027,Books,160.2,2023-06-21
C0254,P0028,Electronics,312.5,2023-06-21
C0188,P0029,Books,250.68,2023-06-21
C0270,P0030,Toys,587.35,2023-06-21
C0493,P0031,Electronics,416.28,2023-06-22
C0253,P0032,Toys,109.28,2023-06-22
C0170,P0033,Fashion,918.28,2023-06-22
C0088,P0034,Home,182.42,2023-06-22
C0397,P0035,Toys,346.75,2023-06-22
C0124,P0036,Sports,608.34,2023-06-22
C0260,P0037,Electronics,700.29,2023-06-22
C0480,P0038,Electronics,744.2,2023-06-22
C0140,P0039,Fashion,37.72,2023-06-22
C0431,P0040,Books,271.09,2023-06-22
C0373,P0041,Sports,512.65,2023-06-22
C0302,P0042,Home,277.81,2023-06-22
C0055,P0043,Sports,34.93,2023-06-22
C0450,P0044,Toys,612.0,2023-06-22
C0213,P0045,Books,62.39,2023-06-22
C0267,P0046,Fashion,296.17,2023-06-23
C0180,P0047,Books,247.12,2023-06-23
C0238,P0048,Books,808.04,2023-06-23
C0375,P0049,Books,940.0,2023-06-23
C0387,P0050,Toys,890.91,2023-06-23
C0195,P0001,Sports,947.65,2023-06-23
C0055,P0002,Electronics,993.87,2023-06-23
C0053,P0003,Home,471.18,2023-06-23
C0379,P0004,Toys,192.16,2023-06-23
C0082,P0005,Fashion,344.57,2023-06-23
C0399,P0006,Fashion,576.23,2023-06-23
C0004,P0007,Electronics,800.09,2023-06-23
C0489,P0008,Home,669.17,2023-06-23
C0048,P0009,Fashion,970.99,2023-06-23
C0363,P0010,Electronics,805.9,2023-06-23
C0310,P0011,Electronics,737.64,2023-06-24
C0152,P0012,Home,366.48,2023-06-24
C0176,P0013,Toys,308.17,2023-06-24
C0471,P0014,Toys,317.97,2023-06-24
C0409,P0015,Electronics,75.42,2023-06-24
C0389,P0016,Sports,639.69,2023-06-24
C0395,P0017,Books,816.71,2023-06-24
C0286,P0018,Home,358.25,2023-06-24
C0464,P0019,Sports,908.31,2023-06-24
C0173,P0020,Home,196.9,2023-06-24
C0100,P0021,Fashion,632.78,2023-06-24
C0426,P0022,Toys,351.33,2023-06-24
C0364,P0023,Books,796.63,2023-06-24
C0438,P0024,Toys,869.84,2023-06-24
C0328,P0025,Sports,221.12,2023-06-24
C0412,P0026,Home,589.78,2023-06-25
C0314,P0027,Sports,408.21,2023-06-25
C0043,P0028,Sports,487.13,2023-06-25
C0460,P0029,Electronics,60.5,2023-06-25
C0122,P0030,Fashion,839.74,2023-06-25
C0497,P0031,Electronics,965.46,2023-06-25
C0148,P0032,Books,330.46,2023-06-25
C0294,P0033,Home,340.79,2023-06-25
C0115,P0034,Books,611.41,2023-06-25
C0227,P0035,Fashion,155.94,2023-06-25
C0455,P0036,Fashion,491.74,2023-06-25
C0435,P0037,Fashion,732.57,2023-06-25
C0342,P0038,Home,674.88,2023-06-25
C0498,P0039,Sports,906.33,2023-06-25
C0045,P0040,Fashion,61.39,2023-06-25
C0105,P0041,Books,48.12,2023-06-26
C0108,P0042,Fashion,546.12,2023-06-26
C0220,P0043,Fashion,869.3,2023-06-26
C0381,P0044,Home,106.49,2023-06-26
C0311,P0045,Home,88.05,2023-06-26
C0460,P0046,Sports,629.24,2023-06-26
C0469,P0047,Home,910.61,2023-06-26
C0498,P0048,Books,505.92,2023-06-26
C0199,P0049,Fashion,916.94,2023-06-26
C0387,P0050,Toys,156.02,2023-06-26
C0455,P0001,Fashion,304.6,2023-06-26
C0258,P0002,Home,962.53,2023-06-26
C0437,P0003,Electronics,148.25,2023-06-26
C0044,P0004,Fashion,635.41,2023-06-26
C0297,P0005,Sports,12.92,2023-06-26
C0452,P0006,Home,397.96,2023-06-27
C0168,P0007,Fashion,809.48,2023-06-27
C0151,P0008,Electronics,275.57,2023-06-27
C0433,P0009,Electronics,799.84,2023-06-27
C0381,P0010,Sports,247.33,2023-06-27
C0094,P0011,Toys,566.63,2023-06-27
C0478,P0012,Sports,115.44,2023-06-27
C0189,P0013,Electronics,139.76,2023-06-27
C0072,P0014,Home,764.6,2023-06-27
C0354,P0015,Books,316.1,2023-06-27
C0026,P0016,Books,512.76,2023-06-27
C0169,P0017,Sports,88.25,2023-06-27
C0115,P0018,Books,35.94,2023-06-27
C0496,P0019,Fashion,814.68,2023-06-27
C0249,P0020,Home,216.27,2023-06-27
C0412,P0021,Home,812.68,2023-06-28
C0231,P0022,Home,370.22,2023-06-28
C0299,P0023,Sports,407.92,2023-06-28
C0285,P0024,Electronics,229.0,2023-06-28
C0431,P0025,Home,648.68,2023-06-28
C0394,P0026,Electronics,707.15,2023-06-28
C0481,P0027,Fashion,373.81,2023-06-28
C0476,P0028,Home,183.72,2023-06-28
C0287,P0029,Electronics,393.67,2023-06-28
C0441,P0030,Sports,494.93,2023-06-28
C0323,P0031,Books,12.78,2023-06-28
C0146,P0032,Books,96.18,2023-06-28
C0428,P0033,Books,816.85,2023-06-28
C0037,P0034,Toys,836.19,2023-06-28
C0320,P0035,Fashion,585.96,2023-06-28
C0405,P0036,Sports,439.02,2023-06-29
C0063,P0037,Home,518.02,2023-06-29
C0335,P0038,Books,944.27,2023-06-29
C0329,P0039,Fashion,966.61,2023-06-29
C0361,P0040,Toys,365.48,2023-06-29
C0371,P0041,Toys,229.05,2023-06-29
C0399,P0042,Toys,446.27,2023-06-29
C0044,P0043,Home,352.46,2023-06-29
C0090,P0044,Home,140.22,2023-06-29
C0088,P0045,Fashion,960.35,2023-06-29
C0059,P0046,Electronics,163.0,2023-06-29
C0143,P0047,Sports,22.21,2023-06-29
C0037,P0048,Home,65.72,2023-06-29
C0271,P0049,Books,436.86,2023-06-29
C0087,P0050,Electronics,444.18,2023-06-29
C0467,P0001,Books,38.15,2023-06-30
C0352,P0002,Sports,545.8,2023-06-30
C0347,P0003,Home,489.65,2023-06-30
C0341,P0004,Sports,929.66,2023-06-30
C0223,P0005,Fashion,794.58,2023-06-30
C0366,P0006,Home,954.9,2023-06-30
C0340,P0007,Toys,653.46,2023-06-30
C0491,P0008,Home,902.28,2023-06-30
C0308,P0009,Electronics,734.66,2023-06-30
C0187,P0010,Toys,868.47,2023-06-30
C0295,P0011,Books,33.39,2023-06-30
C0106,P0012,Toys,65.4,2023-06-30
C0463,P0013,Toys,651.26,2023-06-30
C0247,P0014,Electronics,557.72,2023-06-30
C0338,P0015,Electronics,584.66,2023-06-30
C0468,P0016,Fashion,813.8,2023-07-01
C0329,P0017,Electronics,923.01,2023-07-01
C0213,P0018,Home,911.09,2023-07-01
C0331,P0019,Books,36.69,2023-07-01
C0456,P0020,Electronics,820.89,2023-07-01
C0229,P0021,Sports,14.35,2023-07-01
C0057,P0022,Electronics,235.2,2023-07-01
C0290,P0023,Sports,562.3,2023-07-01
C0379,P0024,Sports,626.77,2023-07-01
C0053,P0025,Books,706.06,2023-07-01
C0205,P0026,Toys,145.88,2023-07-01
C0265,P0027,Sports,381.97,2023-07-01
C0393,P0028,Electronics,656.68,2023-07-01
C0237,P0029,Home,584.71,2023-07-01
C0207,P0030,Fashion,863.06,2023-07-01
C0243,P0031,Electronics,314.45,2023-07-02
C0225,P0032,Electronics,496.68,2023-07-02
C0203,P0033,Electronics,159.88,2023-07-02
